name,city,state,address,zip,phone,website,rating,reviews,mobile_score,problem_found,pitch_angle,source
New York Recovery,New York,,146 Empire Boulevard,11225,,,,,N/A,No website,,osm
One To One,New York,,63-15/17 39th Avenue,,+1-347-232-7884,,,,N/A,No website,,osm
Hands of Hope,New York,,,,,,,,N/A,No website,,osm
Health First Physical Therapy,New York,,29-36 30th Avenue,,+1 347 396 5612,,,,N/A,No website,,osm
Fresh Pond Physical Therapy,New York,,,,,,,,N/A,No website,,osm
Physical Therapy Associates,New York,,,,+1-718-238-2911,,,,N/A,No website,,osm
Manjoorsa Physical Therapy,New York,,84-11,,,,,,N/A,No website,,osm
Nassef F. Hassan,New York,,,,+1-718-491-4002,,,,N/A,No website,,osm
Corona Hands-On Therapy,New York,,90-46 Corona Avenue,,,,,,N/A,No website,,osm
Best Health & Wellness Management,Brooklyn,NY,380 Neptune Avenue,11235,+1 718-989-9711,,,,N/A,No website,,osm
Exchange Physical Therapy Group,New York,,,,,,,,N/A,No website,,osm
Prevail,New York,,,,,,,,N/A,No website,,osm
Liberty Rhea Ranada Ebarle Physical Therapy,Bronx,NY,14 Bruckner Boulevard,10454,+1-718-402-5200,,,,N/A,No website,,osm
Health & WellBeing,New York,,,,+1-917-991-5891,,,,N/A,No website,,osm
StartWell,New York,,80-31 Broadway,,+1 929 919 6844,,,,N/A,No website,,osm
Advanced Pro Care,New York,,99-10 Metropolitan Avenue,,+1 718 263 2273,,,,N/A,No website,,osm
Vertex Physical Therapy Services,New York,,,,,,,,N/A,No website,,osm
Upper Manhattan Physical Therapy,New York,,,,,,,,N/A,No website,,osm
Ignite Rehab,New York,,8960 56th Avenue,,+1 718 806 1400,,,,N/A,No website,,osm
"JAMES ROBINSON, INC.",New York,NY,480,10022,2127526166,,,,N/A,No website,,citydata-new york
EMPIRE DIAMOND CORPORATION,New York,NY,350,10118,2125644777,,,,N/A,No website,,citydata-new york
"HECHT SEWING MACHINE & MOTOR CO., INC.",New York,NY,304,10018,2125635950,,,,N/A,No website,,citydata-new york
IDEAL AUTO EXCHANGE CORP.,New York,NY,8825,11435,7186585132,,,,N/A,No website,,citydata-new york
"CHARLES FRANKEL JEWELER, INC.",New York,NY,1927,11229,7186482712,,,,N/A,No website,,citydata-new york
"FRENCH & COMPANY, INC.",New York,NY,17,10065,2125353330,,,,N/A,No website,,citydata-new york
CENTRAL TIME CLOCK INC.,New York,NY,523,11101,7187844900,,,,N/A,No website,,citydata-new york
"NESLE, INC.",New York,NY,3815,11101,2127550515,,,,N/A,No website,,citydata-new york
"SCHWEITZER, PAUL",New York,NY,108,10011,2126750035,,,,N/A,No website,,citydata-new york
"COMMERCIAL HOTEL, INC.",New York,NY,9636,11429,7184686400,,,,N/A,No website,,citydata-new york
"CARMEL GARAGE, INC.",New York,NY,6861,11375,718-544-2322,,,,N/A,No website,,citydata-new york
"ATTARA, PATRICIA & ATTARA, THERESA",New York,NY,165,11201,9177577792,,,,N/A,No website,,citydata-new york
NEW YORK PARKING 51ST STREET CORP.,New York,NY,251,10022,212-308-5959,,,,N/A,No website,,citydata-new york
"ALMAR GARAGE, INC.",New York,NY,700,10021,2127444750,,,,N/A,No website,,citydata-new york
RAINBOW PARKING CORP.,New York,NY,300,10021,212-308-5959,,,,N/A,No website,,citydata-new york
74 HUDSON STREET PARKING CORP.,New York,NY,74,10013,2124760135,,,,N/A,No website,,citydata-new york
"SHAH, JYOTEE HARESH",New York,NY,,10022,7182753049,,,,N/A,No website,,citydata-new york
TOWER EAST GARAGE CORP.,New York,NY,191,10021,2128887400,,,,N/A,No website,,citydata-new york
"MUTUAL PARKING, INC.",New York,NY,61,10028,2128887400,,,,N/A,No website,,citydata-new york
NEW YORK PARKING 56TH ST. CORP,New York,NY,65,10019,2123085959,,,,N/A,No website,,citydata-new york
CAROLE STORAGE CORPORATION,New York,NY,777,10017,212-753-6116,,,,N/A,No website,,citydata-new york
GEMA PARKING CORP.,New York,NY,333,10003,,,,,N/A,No website,,citydata-new york
"KRD REALTY CO., INC.",New York,NY,330,10036,2122658189,,,,N/A,No website,,citydata-new york
"CIRCLE LINE - SIGHTSEEING YACHTS, INC.",New York,NY,83,10036,2126308810,,,,N/A,No website,,citydata-new york
980 FIFTH AVENUE CORPORATION,New York,NY,980,10075,2123502808,,,,N/A,No website,,citydata-new york
CORNELL UNIVERSITY MEDICAL COLLEGE,New York,NY,404,10021,2127461089,,,,N/A,No website,,citydata-new york
KINGS HIGHWAY REALTY CORP.,New York,NY,5455,11203,7186290197,,,,N/A,No website,,citydata-new york
JIB REALTY HOLDING CORP.,New York,NY,15820,11365,7185912000,,,,N/A,No website,,citydata-new york
"SHAH, SUREKHA P.",New York,NY,,10023,(917) 257-0981,,,,N/A,No website,,citydata-new york
"CHARLES CHERIFF GALLERIES, LTD.",New York,NY,84,10003,2126756131,,,,N/A,No website,,citydata-new york
"KINGS INFINITI, INC.",New York,NY,20,11235,7186463331,,,,N/A,No website,,citydata-new york
"SPARR'S TRANSPORTATION, INC.",New York,NY,4115,11103,7187186014,,,,N/A,No website,,citydata-new york
"FRIMAN & STEIN, INC.",New York,NY,589,10017,2123086200,,,,N/A,No website,,citydata-new york
FREMAN GARAGE CORP.,New York,NY,137,10024,2127244600,,,,N/A,No website,,citydata-new york
9495 PARKING CORP.,New York,NY,1832,10128,2122893800,,,,N/A,No website,,citydata-new york
