name,city,state,address,zip,phone,website,rating,reviews,mobile_score,problem_found,pitch_angle,source
A&R Therapy,New York,,326A 7th Street,11215,+1-718-788-8838,,,,N/A,No website,,osm
890 Spa,New York,,,,+1-718-398-2066,,,,N/A,No website,,osm
Brooklyn Therapy Collective,New York,,401 Court Street,11231,,,,,N/A,No website,,osm
Massage Envy,New York,,470 4th Avenue,11215,,,,,N/A,No website,,osm
Prospect Heights Eastern BK Spa,New York,,,,+1-718-484-3848,,,,N/A,No website,,osm
Feel Day Spa,New York,,,,+1-718-369-8988,,,,N/A,No website,,osm
SunShine Best Bodywork,New York,,,,+1-718-788-2372,,,,N/A,No website,,osm
Acupuncture and Healing Arts of Park Slope,New York,,,,+1-718-965-9458,,,,N/A,No website,,osm
Serenity Palace Spa,New York,,,,+1-917-391-9025,,,,N/A,No website,,osm
Sunshine Bodywork,New York,,4 Park Place,11217,+1-718-783-1268,,,,N/A,No website,,osm
Fort Hamilton Chiropractic,New York,,9408 4th Avenue,,+1-718-745-2229,,,,N/A,No website,,osm
Lina Foot Spa,New York,NY,Centre Street,10013,+1-212-966-0178,,,,N/A,No website,,osm
Sun Shy Spa,New York,NY,306 East 6th Street,10003,,,,,N/A,No website,,osm
Foot Rub,New York,,,,+1-929-370-7491,,,,N/A,No website,,osm
Bali Sunset Spa,New York,,,,+1-347-799-1317,,,,N/A,No website,,osm
Taiji Oriential,New York,,,,,,,,N/A,No website,,osm
Jeffrey Chen Acupuncture,New York,NY,81 Baxter Street,10013,+1-212-925-7105,,,,N/A,No website,,osm
Yeah Man Spa,New York,,,,+1-347-249-1630,,,,N/A,No website,,osm
Taiji Body Work,New York,,35 Saint Marks Place,10003,+1-646-964-4491,,,,N/A,No website,,osm
Refresh Spa,New York,,,,+1-718-587-8838,,,,N/A,No website,,osm
