name,city,state,address,zip,phone,website,rating,reviews,mobile_score,problem_found,pitch_angle,source
Sterling Town Equities,Brooklyn,NY,936 Fulton Street,11238,,,,,N/A,No website,,osm
Edward J Cuccia Real Estate,New York,,121 Walker Street,10013,,,,,N/A,No website,,osm
The Crossroads,New York,NY,10 Rutgers Street,10002,+1-212-587-6919,,,,N/A,No website,,osm
Lee Jackson Agency,New York,NY,126 East Broadway,10002,+1-212-964-5578,,,,N/A,No website,,osm
The Best Hope Realty Inc,Jackson Heights,NY,3722 73rd Street,11372,+1 718-685-2000,,,,N/A,No website,,osm
SPB Realty,New York,,,,+1-718-788-7426,,,,N/A,No website,,osm
Inspir Senior Living Real Estate,New York,,,,,,,,N/A,No website,,osm
Tri-Star Equities,New York,,155 East 26th Street,10016,+1-212-751-4800,,,,N/A,No website,,osm
Prominent Properties Sotheby's,New York,,,,,,,,N/A,No website,,osm
R. Fiore Real Estate,New York,,,,,,,,N/A,No website,,osm
Midtown Realty,New York,,,,,,,,N/A,No website,,osm
