name,city,state,address,zip,phone,website,rating,reviews,mobile_score,problem_found,pitch_angle,source
Orangetheory Fitness,Manhattan,NY,605 3rd Avenue,10016,+1 646-838-1020,,,,N/A,No website,,osm
Clutch,New York,,1690 2nd Avenue,10128,,,,,N/A,No website,,osm
TOP OF THE ONE,New York,,7 West 63rd Street,10023,,,,,N/A,No website,,osm
Pure Barre,Brooklyn,NY,266 Court Street,11231,,,,,N/A,No website,,osm
Big Six Fitness,New York,,60-10 Queens Boulevard,11377,,,,,N/A,No website,,osm
Astoria Sports Complex,Long Island City,NY,34-38 38th Street,11101,,,,,N/A,No website,,osm
Life Health & Fitness,New York,,37-11 35th Avenue,11101,,,,,N/A,No website,,osm
Yoga Agora,Astoria,,33-02 Broadway,,,,,,N/A,No website,,osm
Life Fit,New York,,,,,,,,N/A,No website,,osm
Extreme Sports,New York,,,,,,,,N/A,No website,,osm
Club Fitness New York,Astoria,NY,31-11 Broadway,11106,,,,,N/A,No website,,osm
New York Sports Club - Rego Park,New York,,99-23 Queens Boulevard,,,,,,N/A,No website,,osm
Crossfit Outbreak,Brooklyn,NY,415 Wythe Avenue,11211,,,,,N/A,No website,,osm
Soma Williamsburg,Brooklyn,NY,107 South 6th Street,11211,,,,,N/A,No website,,osm
P3 Batting Cage,New York,,,,,,,,N/A,No website,,osm
Hinds Combat Sports,Long Island City,NY,10-25 48th Avenue,11101,,,,,N/A,No website,,osm
Constance Baker Motley Recreation Center 54,New York,,348 East 54th Street,,+1 212-754-5411,,,,N/A,No website,,osm
Nimble Fitness,New York,,,,,,,,N/A,No website,,osm
JDI Barbell,New York,,,,,,,,N/A,No website,,osm
Unfit Training Academy,New York,,,,,,,,N/A,No website,,osm
Dolphin Fitness,New York,,2402 86th Street,,,,,,N/A,No website,,osm
Lyons Den Power Yoga Tribeca,New York,NY,279 Church Street,10013,,,,,N/A,No website,,osm
Tilton Fitness,New York,,City Place,07020,,,,,N/A,No website,,osm
Sweat Fitness,New York,,Northern Boulevard,,,,,,N/A,No website,,osm
Jane Do,New York,,164 Newark Avenue,,,,,,N/A,No website,,osm
Renzo Gracie Queens,New York,,32-62 Steinway Street,,,,,,N/A,No website,,osm
Fortified Holistic LLC,Astoria,NY,37-40 31st Street,11101,,,,,N/A,No website,,osm
Fitness Factory,Hoboken,NJ,130 Washington Street,07030,,,,,N/A,No website,,osm
United Tae Kwon Do,New York,,79-16 Jamaica Avenue,,,,,,N/A,No website,,osm
Bodytonic,New York,,,,,,,,N/A,No website,,osm
Solar Yoga,New York,,,,+1 646 893 9359,,,,N/A,No website,,osm
Xtreme Fitness,New York,,106-02 Northern Boulevard,,,,,,N/A,No website,,osm
Sage Fitness,New York,,23-17 31st Street,,+1-718-777-1676,,,,N/A,No website,,osm
Lagree NY,New York,,27-11 23rd Avenue,,,,,,N/A,No website,,osm
Brooklyn Barbell Club,New York,,,,,,,,N/A,No website,,osm
Manhattan Barbell,New York,,,,,,,,N/A,No website,,osm
WillyB Barbell Club,New York,,,,,,,,N/A,No website,,osm
New York City Barbell,New York,,,,,,,,N/A,No website,,osm
JDI Barbell Club,New York,,,,,,,,N/A,No website,,osm
Union Square Barbell Club,New York,,,,,,,,N/A,No website,,osm
Asphalt Green,New York,NY,212 North End Avenue,10282,,,,,N/A,No website,,osm
Chelsea Piers Fitness,New York,,265 Schermerhorn Street,11217,,,,,N/A,No website,,osm
Eastern Athletic,New York,,,,+1-718-789-4600,,,,N/A,No website,,osm
