name,city,state,address,zip,phone,website,rating,reviews,mobile_score,problem_found,pitch_angle,source
Mattison Avenue Salon Suites & Spa,Dallas,,,,,,,,N/A,No website,,osm
Angel Hair Salon & Supply,Dallas,,8224 Park Lane,,,,,,N/A,No website,,osm
Suarez Hair Salon,Dallas,,6874 Shady Brook Lane,,+1-469-254-5857,,,,N/A,No website,,osm
Songbird Society,Dallas,,,,,,,,N/A,No website,,osm
May Nails Spa,Dallas,TX,12817 Preston Road,75230,,,,,N/A,No website,,osm
MAC Cosmetics,Dallas,,,,,,,,N/A,No website,,osm
Sephora,Dallas,,,,,,,,N/A,No website,,osm
Toni & Guy,Dallas,,,,,,,,N/A,No website,,osm
Morphe,Dallas,,,,,,,,N/A,No website,,osm
MKT,Dallas,,,,,,,,N/A,No website,,osm
Lush,Dallas,,,,,,,,N/A,No website,,osm
Nail Spa,Dallas,,,,,,,,N/A,No website,,osm
HP Salon,Dallas,,,,,,,,N/A,No website,,osm
A New U,Dallas,,,,,,,,N/A,No website,,osm
BB Nails,Dallas,,,,+1-214-942-0497,,,,N/A,No website,,osm
Barber Shop,Dallas,,,,,,,,N/A,No website,,osm
Tailor Made Cuts,Irving,TX,595 South Belt Line Road,,,,,,N/A,No website,,osm
Estyles Salon,Dallas,,,,,,,,N/A,No website,,osm
Caesar Nails,Dallas,,,,,,,,N/A,No website,,osm
Pretty Dolls Beauty Bar,Dallas,TX,2823 Live Oak Street,75204,+1 469-810-3309,,,,N/A,No website,,osm
Boardroom Salon for Men,Dallas,,,,,,,,N/A,No website,,osm
Mustang Barbers,Dallas,,5500 Greenville Avenue,,+1-214-369-8969,,,,N/A,No website,,osm
Knockouts Haircuts for Men,Dallas,,,,,,,,N/A,No website,,osm
Te'zers Salon,Dallas,TX,3023 Commerce Street,75226,+1 469-386-0973,,,,N/A,No website,,osm
Hair Lounge Salon,Dallas,,,,,,,,N/A,No website,,osm
Armstrong McCall,Dallas,,,,,,,,N/A,No website,,osm
Chic Nails Lounge,Dallas,,,,,,,,N/A,No website,,osm
Nail Lounge,Dallas,,,,,,,,N/A,No website,,osm
Amazing Lash Studio,Dallas,,,,,,,,N/A,No website,,osm
Pro Image Salon,Dallas,,,,,,,,N/A,No website,,osm
Glamour Braids,Dallas,,,,,,,,N/A,No website,,osm
Nail Times,Dallas,,,,,,,,N/A,No website,,osm
Griffin,Dallas,,,,,,,,N/A,No website,,osm
Beyond Cuts,Dallas,,,,,,,,N/A,No website,,osm
Lux Spa & Nail Salon,Dallas,,,,,,,,N/A,No website,,osm
Diva Nails,Dallas,TX,3068 Forest Lane,75234,+1-972-247-1488,,,,N/A,No website,,osm
Yatzil Beauty,Dallas,,,,,,,,N/A,No website,,osm
Jeanet's Beauty Salon,Irving,TX,407 West Rochelle Road,75062,,,,,N/A,No website,,osm
Beauty Times,Dallas,,,,,,,,N/A,No website,,osm
blo,Dallas,,110 State Highway 161,,,,,,N/A,No website,,osm
Grand Nail Salon,Dallas,,120 North MacArthur Boulevard,,,,,,N/A,No website,,osm
Cloud 9 Nail Spa,Dallas,,6454 East Mockingbird Lane,75214,+1 214-821-3566,,,,N/A,No website,,osm
Romie's Nail Boutique,Dallas,TX,6243 Retail Road,75231,+12143659995,,,,N/A,No website,,osm
MiniLuxe,Dallas,,,,,,,,N/A,No website,,osm
Fili Barber,Dallas,,,,,,,,N/A,No website,,osm
