name,city,state,address,zip,phone,website,rating,reviews,mobile_score,problem_found,pitch_angle,source
Blush,New York,,921 Cortelyou Road,11218,,,,,N/A,No website,,osm
Studio Diva Salon,New York,,91 Pineapple Street,11201,,,,,N/A,No website,,osm
Exclusive Beauty & Spa,Forest Hills,,105-24 64th Road,11375,+1 718 606-2728,,,,N/A,No website,,osm
Drybar,New York,,,,+1-929-515-7800,,,,N/A,No website,,osm
Brooklyn Brows Threading Salon,New York,,145B Court Street,11201,+1-718-488-8600,,,,N/A,No website,,osm
Fulton Nail Bar,New York,,,,+1-718-875-0369,,,,N/A,No website,,osm
His & Her Cutz,New York,,455 Crescent Street,11208,,,,,N/A,No website,,osm
Domincan Fantasy Beauty Salon,New York,,798 Dumont Avenue,11207,+1-718-342-3708,,,,N/A,No website,,osm
Ricca,New York,,300 East 5th Street,10003,+1-917-388-3102,,,,N/A,No website,,osm
Minty Nail Salon,New York,,,,,,,,N/A,No website,,osm
Y D Nail Spa,New York,NY,248 East 14th Street,10003,+1-646-682-9113,,,,N/A,No website,,osm
Sugared + Bronzed,New York,,114 4th Avenue,10003,+1-646-535-1915,,,,N/A,No website,,osm
European Wax Center,New York,,,,,,,,N/A,No website,,osm
Q's Pretty Polished,New York,,152A Mott Street,10013,+1-646-257-1998,,,,N/A,No website,,osm
& Plus,New York,,365 Broome Street,10013,,,,,N/A,No website,,osm
Atlantic Beauty Salon,New York,,97-23A Queens Boulevard,11374,,,,,N/A,No website,,osm
Son Spa,New York,,97-07 64th Avenue,11374,,,,,N/A,No website,,osm
Q Q Nail Spa,New York,,63-51 Wetherole Street,11374,+1-718-830-0011,,,,N/A,No website,,osm
Yummy Nail,New York,,91-3 63rd Drive,11374,,,,,N/A,No website,,osm
Exodus Barbers,New York,,11 Winthrop Street,11225,+1-728-975-4443,,,,N/A,No website,,osm
M & D's Beauty Spot #1,New York,,247 Parkside Avenue,11225,+1-347-656-4427,,,,N/A,No website,,osm
O.K. Hair,New York,,2108 East 23rd Street,11229,,,,,N/A,No website,,osm
Yani's New Look,New York,,,,+1-718-473-5494,,,,N/A,No website,,osm
