name,city,state,address,zip,phone,website,rating,reviews,mobile_score,problem_found,pitch_angle,source
CAST Hair Salon,North Miami,FL,1825 Northeast 123rd Street,33181,,,,,N/A,No website,,osm
Capital Nails,North Miami,FL,12460 Biscayne Boulevard,33181,,,,,N/A,No website,,osm
Kyle Cosmetics,Miami,,,,,,,,N/A,No website,,osm
JR Barbershop,Miami Beach,FL,335 Ocean Drive,33139,,,,,N/A,No website,,osm
Lina's Silhouette Spa,Miami Beach,FL,110 Washington Avenue,33139,,,,,N/A,No website,,osm
Barbershop,Miami Beach,FL,1114 Normandy Drive,33141,+1-305-866-1223,,,,N/A,No website,,osm
Kiehl's,Miami,,,,,,,,N/A,No website,,osm
Royal Palm Barber,Miami Beach,FL,461 West 41st Street,33140,,,,,N/A,No website,,osm
Golden Touch Barbershop & Salon,Coral Gables,FL,1211 Walsh Avenue,33146,+1-305-348-0191,,,,N/A,No website,,osm
Russian volume by Vizavi Lashes,Miami,FL,175 Southwest 7th Street,33130,+1 772-275-8888,,,,N/A,No website,,osm
South Florida Face and Body,Miami Beach,FL,1000 5th Street,33139,+1-786-529-1860,,,,N/A,No website,,osm
Peluqueria,Hialeah,FL,1434 West 49th Street,33012,,,,,N/A,No website,,osm
WOW Brows Miami,Bay Harbor Islands,FL,1074 Kane Concourse,33154,+1 305-244-8088,,,,N/A,No website,,osm
DUNDUN’s - Barbershop Coral Gables,Coral Gables,FL,2263 Southwest 37th Avenue,33145,+1-786-689-5516,,,,N/A,No website,,osm
Semper,Miami,,,,,,,,N/A,No website,,osm
Boss’s Hair Salon,Miami,,,,,,,,N/A,No website,,osm
Esthetics by Salima,Miami,,,,,,,,N/A,No website,,osm
House Of Clips,Miami,FL,490 Northwest 36th Street,33127,+1 786-819-3899,,,,N/A,No website,,osm
Vizavi Beauty,Miami,FL,3250 Northeast 1st Avenue,33137,,,,,N/A,No website,,osm
Carolina Escobar Beauty Studio,Miami,FL,1569 Northwest 17th Avenue,33125,,,,,N/A,No website,,osm
Scissorhands Barbershop,Miami,FL,1605 Northeast 2nd Avenue,33132,,,,,N/A,No website,,osm
Magic's Barbershop,Miami,FL,8235 Southwest 40th Street,33155-3334,,,,,N/A,No website,,osm
Cesar Barbershop,Miami,FL,3760 West Flagler Street,33134,+1-786-568-2241,,,,N/A,No website,,osm
