name,city,state,address,zip,phone,website,rating,reviews,mobile_score,problem_found,pitch_angle,source
Buy-Rite Pharmacy V,New York,,139 Centre Street,10013,,,,,N/A,No website,,osm
Fulton First Pharmacy,New York,,,,+1-718-484-9100,,,,N/A,No website,,osm
Michael's Pharmacy,New York,,163 Linden Boulevard,11226,+1-718-284-2199,,,,N/A,No website,,osm
Esti's Pharmacy,New York,,300 Troy Avenue,11213,+1-718-484-4305,,,,N/A,No website,,osm
Ave C Pharmacy,New York,,711 East 11th Street,10009,,,,,N/A,No website,,osm
Erin's Pharmacy,New York,,360 East 4th Street,10009,+1 212-677-7335,,,,N/A,No website,,osm
Pancare Pharmacy,New York,,22 Bowery,10013,+1-212-240-2312,,,,N/A,No website,,osm
United Health Pharmacy,New York,,4 Elizabeth Street,10013,+1-212-766-3773,,,,N/A,No website,,osm
Amazing Choice Pharmacy,New York,,6B Elizabeth Street,10013,+1-718-484-9888,,,,N/A,No website,,osm
Rubin Chemist,New York,,828 Nostrand Avenue,11216,+1-718-493-8833,,,,N/A,No website,,osm
Complete Care Pharmacy,New York,,723 Nostrand Avenue,11216,,,,,N/A,No website,,osm
Ditmas Park Pharmacy,New York,,509 Ralph Avenue,11233,+1-718-975-4989,,,,N/A,No website,,osm
Myrtle Drug Care Pharmacy,New York,,355 Myrtle Avenue,11205,+1-718-855-2292,,,,N/A,No website,,osm
Whitman Pharnacy,New York,,329A Myrtle Avenue,11205,+1-718-938-0816,,,,N/A,No website,,osm
The Modern Chemist,New York,,,,,,,,N/A,No website,,osm
