name,city,state,address,zip,phone,website,rating,reviews,mobile_score,problem_found,pitch_angle,source
Law Offices of Edward J Cuccia,New York,,121 Walker Street,10013,,,,,N/A,No website,,osm
Law Offices,New York,,40-47 75th Street,,+1-347-448-8530;+1-718-505-1010,,,,N/A,No website,,osm
"Redrovan Law Group, P.C.",New York,,40-41 75th Street,,+1-516-323-6900,,,,N/A,No website,,osm
"Law Office of Michael Gasi Esq. and Associates, P.C.",New York,,40-43 75th Street,,+1-718-255-0881,,,,N/A,No website,,osm
C/W Legal Services,New York,,,,,,,,N/A,No website,,osm
Robert A Seigel,New York,,205 East 60th Street,,+1-212-750-1000,,,,N/A,No website,,osm
Clover Barrett & Associates,New York,,338 Atlantic Avenue,11201,+1-718-625-8568,,,,N/A,No website,,osm
"Edward Harold King, PLLC",New York,,338 Atlantic Avenue,11201,,,,,N/A,No website,,osm
A. Morginshteren,New York,,106 Avenue I,11230,+1-718-252-0174,,,,N/A,No website,,osm
Romeo & Baratta Attorneys at Law,New York,,411 Court Street,11231,,,,,N/A,No website,,osm
Chidi Eze,New York,,255 Livingston Street,11201,+1-718-643-8800,,,,N/A,No website,,osm
"Stephen A. Strauss, Esq.",New York,,155 East 26th Street,10016,+1-212-689-6053,,,,N/A,No website,,osm
Hudson Legal Center,New York,,,,,,,,N/A,No website,,osm
Jeffrey Edelman,New York,,200 Schermerhorn Street,11201,+1-718-305-4131,,,,N/A,No website,,osm
Law Offices of Anthony Iadevaia,New York,,1932 2nd Avenue,,+1 212-996-8700,,,,N/A,No website,,osm
Marc Aronson Attorney at Law,New York,,,,,,,,N/A,No website,,osm
"Micheal J. Ficchi, Jr., Esq.",New York,,,,+1-718-788-2856,,,,N/A,No website,,osm
Steven E. Hiller,New York,,168 East 24th Street,10010,+1-212-477-2135,,,,N/A,No website,,osm
Cardoza Law,New York,,148 Lexington Avenue,10016,,,,,N/A,No website,,osm
Abogado,New York,,89-10 35th Avenue,,+1 718 568 0177,,,,N/A,No website,,osm
Law Office Of Jimmy C Solomon,New York,,,,+1 718 278 5900,,,,N/A,No website,,osm
Law Offices of David I. Pankin,New York,,,,+1-718-243-2444,,,,N/A,No website,,osm
"Barango-Tariah, D.A.",New York,,,,+1-718-625-4200,,,,N/A,No website,,osm
"Charles W. Donaldson, P.C.",New York,,840 Washington Avenue,11238,+1-718-643-7143,,,,N/A,No website,,osm
Law Office of Thomas J Chase,New York,,,,,,,,N/A,No website,,osm
Zhang Law Firm,New York,,,,,,,,N/A,No website,,osm
"Manuel A. Romero, P.C.",New York,,,,+1-718-492-4200,,,,N/A,No website,,osm
Law Offices of Jorge Rosario,New York,,,,+1-718-492-2626,,,,N/A,No website,,osm
Ortiz Law Firm,New York,,,,+1-516-214-6610,,,,N/A,No website,,osm
Nicholas Rose,New York,,,,,,,,N/A,No website,,osm
Law Offices of John D. Famulari/Dominic J. Famulari/Michael J. Petersen,New York,,,,,,,,N/A,No website,,osm
Maged Law Office,New York,,,,+1-718-833-4140,,,,N/A,No website,,osm
Law Offices of Nicolas Caraquel,New York,,83-06 Queens Boulevard,,+1 917-832-7414,,,,N/A,No website,,osm
