name,city,state,address,zip,phone,website,rating,reviews,mobile_score,problem_found,pitch_angle,source
A+ Dental Kids,Houston,TX,6500 North Freeway,,,,,,N/A,No website,,osm
Smile Squad,Houston,TX,3800 North Shepherd Drive,,,,,,N/A,No website,,osm
Connect Dental Specialists,Houston,TX,2902C North Shepherd Drive,,,,,,N/A,No website,,osm
The Heights Modern Dentisry,Houston,TX,1911d Taylor Street,,,,,,N/A,No website,,osm
Dentisry of the Oaks,Houston,TX,1717 West 34th Street,,,,,,N/A,No website,,osm
Houston Crossroads Dental Care,Houston,TX,4400 North Freeway,,+1-713-695-3555,,,,N/A,No website,,osm
Brident Dental & Orthodontics,Houston,TX,20 East Crosstimbers Street,,,,,,N/A,No website,,osm
NW Dental,Houston,,7670 Katy Freeway,,,,,,N/A,No website,,osm
Bayou City Smiles,Houston,TX,2313 Edwards Street,,,,,,N/A,No website,,osm
Tanglewood Dental,Houston,,5793 San Felipe Street,,,,,,N/A,No website,,osm
Caroline C. Johnson DDS,Houston,,,,,,,,N/A,No website,,osm
Uptown Park Dental,Houston,,1121 Uptown Park Boulevard,,,,,,N/A,No website,,osm
Jamboree Dentistry & Orthodontics,Houston,TX,4400 North Freeway,77022,,,,,N/A,No website,,osm
Minali Dental,Houston,TX,7700 Fulton Street,,,,,,N/A,No website,,osm
Arc Dental,Houston,TX,4212 Ella Boulevard,,,,,,N/A,No website,,osm
Dentini Pediatric Dentist,Houston,TX,2723 Yale Street,,,,,,N/A,No website,,osm
OaksPoint Pediatric Dentistry,Houston,TX,1727 West 34th Street,,,,,,N/A,No website,,osm
Tidwell Dental Center,Houston,TX,932 East Tidwell Road,,,,,,N/A,No website,,osm
Dentist USA,Houston,TX,4058 Little York Road,,,,,,N/A,No website,,osm
Houston Dental Oasis,Houston,TX,3004 Yale Street,,,,,,N/A,No website,,osm
Westwood Dental Group,Houston,TX,5770 Hollister Street,,,,,,N/A,No website,,osm
GeeTee Dental Center,Houston,,,,,,,,N/A,No website,,osm
General Dentistry,Houston,,,,,,,,N/A,No website,,osm
Orthodontist,Houston,,,,,,,,N/A,No website,,osm
The Village Dentistry,Houston,TX,2402 Rice Boulevard,77005,,,,,N/A,No website,,osm
Affordable Dentures & Implants,Houston,TX,13732 Northwest Freeway,,,,,,N/A,No website,,osm
Gentle Dental,Houston,,14095 Northwest Freeway,,,,,,N/A,No website,,osm
Sea Smiles Dental & Orthodontics,Houston,TX,3500 Little York Road,,,,,,N/A,No website,,osm
Happy Smiles,Houston,,7640 Airline Drive,,,,,,N/A,No website,,osm
Artistic Works Dentistry,Houston,,8412 Katy Freeway,,,,,,N/A,No website,,osm
BLVD Dentistry and Orthodontics,Houston,,,,,,,,N/A,No website,,osm
Dental Art,Houston,TX,5901 Westheimer Road,,,,,,N/A,No website,,osm
Mint Dental Works - Houston,Houston,,5300 Memorial Drive,,+1-713-795-2814,,,,N/A,No website,,osm
Dorsey Dental Services,Houston,TX,10928 East Freeway,,,,,,N/A,No website,,osm
SMYL Dentistty,Houston,TX,600 North Shepherd Drive,,,,,,N/A,No website,,osm
Clear Smiles,Houston,TX,189 Heights Boulevard,,,,,,N/A,No website,,osm
EaDo Family Dental,Houston,TX,2240 Navigation Boulevard,,,,,,N/A,No website,,osm
Smile Direct Club,Houston,TX,2055 Westheimer Road,,,,,,N/A,No website,,osm
Ideal Dental,Houston,,2550 Citywest Boulevard,,,,,,N/A,No website,,osm
Cory Logan DDS,Houston,TX,530 Waugh Drive,77019,+1-713-942-8598,,,,N/A,No website,,osm
Rodeo Dental,Houston,,,,,,,,N/A,No website,,osm
Our Children's Dentist & Orthodontist,Houston,,,,,,,,N/A,No website,,osm
Haven Dentistry,Houston,,,,,,,,N/A,No website,,osm
Dentist Tree of The Heights,Houston,,,,,,,,N/A,No website,,osm
Dr. Vidal & Associates,Houston,,,,,,,,N/A,No website,,osm
Aspen Dental,Houston,TX,4530 Dacoma Street,,,,,,N/A,No website,,osm
Artista Dental,Houston,TX,10512 Northwest Freeway,77092,+1 713-263-9383,,,,N/A,No website,,osm
Montrose Advanced Dentistry,Houston,,,,,,,,N/A,No website,,osm
Bristles Family Dentistry,Houston,,,,,,,,N/A,No website,,osm
Bissonnet Dental,Houston,,5427 Bissonnet Street,,,,,,N/A,No website,,osm
