name,city,state,address,zip,phone,website,rating,reviews,mobile_score,problem_found,pitch_angle,source
Davis Sq. Nails & Spa,Somerville,MA,418 Highland Avenue,02144,+1-617-666-3332,,,,N/A,No website,,osm
Smart Tanning,Somerville,MA,258 Elm Street,02144,+1-617-625-8266,,,,N/A,No website,,osm
Ann Marie's,Somerville,MA,37 Holland Street,02144,+1 617 623 9090,,,,N/A,No website,,osm
Salon Femia,Boston,,,,,,,,N/A,No website,,osm
Nu Image Barbershop,Boston,,,,,,,,N/A,No website,,osm
Eclectic Artistry,Boston,,,,,,,,N/A,No website,,osm
Nail Spa Excel,Boston,,,,,,,,N/A,No website,,osm
Lash Line Studios,Boston,,425 Somerville Avenue,,,,,,N/A,No website,,osm
Grace Salon,Somerville,MA,377 Somerville Avenue,02143,+1 617-623-2430,,,,N/A,No website,,osm
Marilyn James,Somerville,MA,34 College Avenue,02144,,,,,N/A,No website,,osm
Origins,Cambridge,MA,8 Brattle Street,02138,,,,,N/A,No website,,osm
Plan b,Cambridge,MA,,,,,,,N/A,No website,,osm
Unique Nail Spa,Cambridge,MA,,,,,,,N/A,No website,,osm
Harvard Beauty Spa,Cambridge,MA,Massachusetts Avenue,,,,,,N/A,No website,,osm
Le Petit Salon,Cambridge,MA,862 Massachusetts Avenue,02139,,,,,N/A,No website,,osm
Sunny Nails,Cambridge,MA,846A Massachusetts Avenue,02139,+1 617 576 3955,,,,N/A,No website,,osm
Natacha Beauty Salon,Somerville,MA,415A Medford Street,02145,+1-781-827-9720,,,,N/A,No website,,osm
Franco's Hair Studio,Cambridge,MA,157 Hampshire Street,02139,,,,,N/A,No website,,osm
Blessimo,Boston,,,,,,,,N/A,No website,,osm
Venus Nails & Spa,Boston,MA,585 Columbus Avenue,02118,,,,,N/A,No website,,osm
Exotic Nails and Spa,Boston,,Mount Auburn Street,,,,,,N/A,No website,,osm
Vasquez Barber Shop II,Boston,,615 Mount Auburn Street,,+1-617-774-1440,,,,N/A,No website,,osm
Liz's Salon,Boston,,616 Mount Auburn Street,,+16179725090,,,,N/A,No website,,osm
La Flamme Barber Shop,Boston,,,,,,,,N/A,No website,,osm
Reverie Hair Studio,Boston,,,,,,,,N/A,No website,,osm
